idV,idC,asignado,distancia
110,14,1,0.138341719086605
111,2,1,0.156013501747461
112,19,1,0.158484412148205
113,20,1,0.197511280767931
114,30,1,0.245434972250166
115,15,1,0.351229101120407
116,9,1,1.37922637787364
117,20,1,0.36732384346906
118,4,1,0.119700126451938
119,1,1,0.427933876257324
120,28,1,0.23865421159801
121,8,1,0.161556892254376
122,30,1,0.158673364313911
123,7,1,0.0447821198307027
124,18,1,0.278723331037221
125,9,1,0.259403403373367
126,20,1,0.374200091701342
127,9,1,0.800409685643063
128,9,1,0.941181299418892
129,1,1,0.994503759547108
130,20,1,0.0783726428585636
131,14,1,0.169008037509417
132,14,1,0.302612783457632
133,7,1,0.11716823350417
134,8,1,0.100190473507095
135,19,1,0.0819016764016924
136,3,1,0.16585253800241
137,9,1,0.273784710827646
138,14,1,0.0910131004072207
139,9,1,0.404215221125714
140,15,1,0.367442850752649
141,28,1,0.126098634493084
142,3,1,0.440799260119213
143,9,1,1.76391757932397
144,8,1,1.19137775698971
145,4,1,0.178417793539595
146,30,1,0.162338006988201
147,1,1,0.742860051773701
148,8,1,1.0368264994639
149,9,1,0.516456460918149
150,9,1,0.743190790668672
151,4,1,0.331242865477174
152,1,1,1.34871595796063
153,14,1,0.194912794487836
154,9,1,0.840233088756665
155,14,1,0.431507771235653
156,16,1,0.207181952810149
157,27,1,0.153622021810462
158,20,1,0.421278843385262
159,7,1,0.161363229683729
160,9,1,1.4795898666877
161,9,1,0.345381549570173
162,1,1,0.842935944484013
163,8,1,0.181111516126928
164,30,1,0.0941002310549697
165,19,1,0.153464373923514
166,9,1,0.649218489508085
167,8,1,1.17040537205387
168,30,1,0.12366429583972
169,9,1,0.443127741944709
170,8,1,0.590169126979401
171,30,1,0.286234849495238
172,16,1,0.0801711732218552
173,8,1,1.18847650227406
174,7,1,0.246567028424039
175,14,1,0.311435970288687
176,9,1,1.63231454019988
177,7,1,0.220655904395103
178,9,1,0.726606709670261
179,9,1,1.56349280547371
180,30,1,0.223554575940951
181,15,1,0.217238691096563
182,2,1,0.113255648043642
183,14,1,0.15817347335667
184,16,1,0.281273304280765
185,4,1,0.296825686074874
186,1,1,0.919005747051632
187,3,1,0.311837833107774
188,3,1,0.0742441393587082
189,8,1,1.28110330943495
190,9,1,0.403001721186237
191,15,1,0.0933987634887716
192,1,1,0.786209983457985
193,14,1,0.149757044699365
194,9,1,0.4951215702779
195,1,1,0.718226435738716
196,4,1,0.196937434415931
197,14,1,0.417132993308706
198,14,1,0.202820314413345
199,14,1,0.274095999082537
200,16,1,0.147532354287308
201,22,1,0.0829695934598757
202,9,1,1.28647735005104
203,14,1,0.18378995276343
204,14,1,0.313663742683823
205,9,1,0.254461087102923
206,18,1,0.153487598057121
207,19,1,0.105934456766549
208,25,1,0.157494445117194
209,1,1,0.58547213930023
210,25,1,0.165642934534303
211,9,1,0.500204726283804
212,20,1,0.330831021515879
213,15,1,0.281254213757079
214,28,1,0.239311838170858
215,11,1,0.173746987555166
216,4,1,0.28864692116315
217,16,1,0.297376847738099
218,16,1,0.267810746670823
219,25,1,0.0325690158363279
220,27,1,0.129670178095376
221,9,1,0.403718363760107
222,9,1,0.871955049380862
223,25,1,0.133805042746474
224,9,1,1.79102158440986
225,15,1,0.369738503296938
226,27,1,0.101185558950098
227,9,1,1.49316507668435
228,9,1,1.35807778010197
229,4,1,0.0913883196734392
230,30,1,0.240327125347247
231,3,1,0.116467543156202
232,1,1,0.72063242272448
233,3,1,0.361885529629816
234,4,1,0.188526279608986
235,9,1,0.116760956723659
236,16,1,0.0517580501933251
237,28,1,0.0815445370835768
238,14,1,0.405988521508917
239,22,1,0.176977334683283
240,1,1,0.599490633383568
241,9,1,0.560296751558772
242,8,1,1.47668755874312
243,9,1,0.287800537227534
244,9,1,0.49845644831181
245,14,1,0.613348343127313
246,9,1,0.765211545394024
247,8,1,1.43028087685255
248,4,1,0.154195766878595
249,8,1,0.0617274419602507
250,7,1,0.206929138729185
251,22,1,0.155342121387489
252,28,1,0.171567761892833
253,9,1,1.41504901500971
254,1,1,0.697831812200285
255,11,1,0.145033841268679
256,2,1,0.124109418224367
257,8,1,1.29285190214177
258,9,1,1.83926628692542
259,18,1,0.0979706874697083
260,9,1,0.463989809945335
261,15,1,0.337220009046295
262,16,1,0.414037181474955
263,3,1,0.249239838532201
264,28,1,0.0404846271577134
265,11,1,0.143584751268757
266,9,1,0.641357569343536
267,8,1,0.841620703060279
268,22,1,0.145736629268532
269,30,1,0.124299105563823
270,2,1,0.216887459599436
271,19,1,0.10918695508186
272,9,1,0.151925745389455
273,28,1,0.0730314521073863
274,8,1,1.11977415024024
275,20,1,0.259275366082544
276,9,1,1.5120225039867
277,9,1,0.167951006916894
278,16,1,0.267055866675099
279,14,1,0.495139468346383
280,3,1,0.369467755390582
