idV,idC,asignado,distancia
87,3,0,90.4349658728127
87,4,0,90.4349658728127
87,5,0,132.303881488783
87,6,0,132.303881488783
87,7,0,100.611741838563
87,8,0,109.049001482397
87,9,0,127.573994831428
87,10,1,78.0495326667627
87,11,0,78.0495326667627
88,1,0,99.0375792943828
88,2,0,71.2013492130374
88,3,0,45.5695441130317
88,4,0,45.5695441130317
88,5,1,51.5135331989912
88,6,0,51.5135331989912
88,7,0,115.859591604477
88,8,0,100.093373006835
88,9,0,91.1341342279363
88,10,0,131.406511854815
88,11,0,131.406511854815
89,1,0,115.143247882342
89,2,0,152.580894386804
89,3,0,146.506509897106
89,4,0,146.506509897106
89,5,0,164.679928230238
89,6,0,164.679928230238
89,7,0,80.4500230506839
89,8,0,91.9831316865713
89,9,0,109.200151061499
89,10,1,98.3536962034797
89,11,0,98.3536962034797
90,1,0,109.744538927758
90,2,0,144.206801998052
90,3,0,138.918652666294
90,4,0,138.918652666294
90,5,0,156.417660229302
90,6,0,156.417660229302
90,7,1,74.0658727381312
90,8,0,84.3282668348953
90,9,0,100.916169018314
90,10,0,94.8802797467689
90,11,0,94.8802797467689
91,1,0,122.555951754771
91,2,0,156.872970675793
91,3,0,152.687669887722
91,4,0,152.687669887722
91,5,0,169.569101624894
91,6,0,169.569101624894
91,7,0,87.509331509425
91,8,0,98.0908230019484
91,9,0,114.043304785658
91,10,1,105.929597775861
91,11,0,105.929597775861
92,1,0,59.6086892001305
92,2,0,108.812795919628
92,3,0,56.3279233330204
92,4,1,56.3279233330204
92,5,0,95.0106802452546
92,6,0,95.0106802452546
92,7,0,92.9714368362351
92,8,0,91.5589650203862
92,9,0,101.800150172742
92,10,0,88.1825540342291
92,11,0,88.1825540342291
93,1,0,124.640302423775
93,2,0,160.066337986402
93,3,0,114.828925176788
93,4,1,114.828925176788
93,5,0,141.853427022712
93,6,0,141.853427022712
93,7,0,159.896675307203
93,8,0,158.185030477028
93,9,0,164.693139783135
93,10,0,149.01388616265
93,11,0,149.01388616265
94,1,0,124.733028126841
